Time,Open,High,Low,Close,Volume,Spread
2024-07-04,174.155,174.245,174.137,174.234,1479,11
2024-07-04,174.239,174.248,174.111,174.12,1751,11
2024-07-04,174.121,174.153,174.067,174.094,1720,12
2024-07-04,174.095,174.14,174.031,174.071,1473,10
2024-07-04,174.07,174.219,174.061,174.193,1322,11
2024-07-04,174.19,174.247,174.152,174.181,1296,12
2024-07-04,174.18,174.239,174.147,174.173,1885,12
2024-07-04,174.174,174.219,174.153,174.189,1798,10
2024-07-04,174.188,174.192,174.104,174.126,1637,10
2024-07-04,174.126,174.171,174.115,174.158,1150,10
2024-07-04,174.156,174.192,174.109,174.116,1312,10
2024-07-04,174.118,174.146,174.046,174.053,1226,11
2024-07-04,174.052,174.058,173.904,173.96,1325,11
2024-07-04,173.959,174.003,173.941,173.975,1290,11
2024-07-04,173.975,174.019,173.949,173.96,968,11
2024-07-04,173.959,173.963,173.813,173.827,1999,10
2024-07-04,173.826,173.938,173.796,173.926,1475,10
2024-07-04,173.924,173.941,173.862,173.862,1009,10
2024-07-04,173.861,173.917,173.82,173.834,1537,11
2024-07-04,173.832,173.9,173.804,173.886,1569,11
2024-07-04,173.886,173.925,173.858,173.89,1243,13
2024-07-04,173.89,174.003,173.89,173.966,1657,10
2024-07-04,173.967,174.044,173.947,173.984,1555,11
2024-07-04,173.982,174.003,173.917,173.936,1546,11
2024-07-04,173.936,174.002,173.93,174.002,1057,11
2024-07-04,174.002,174.095,173.983,174.044,1288,11
2024-07-04,174.045,174.083,174.024,174.065,1206,10
2024-07-04,174.064,174.118,173.978,173.995,1296,10
2024-07-04,173.995,174.001,173.956,173.986,1163,11
2024-07-04,173.987,174.012,173.958,173.975,957,10
2024-07-04,173.975,174.106,173.958,174.078,1792,10
2024-07-04,174.078,174.211,174.068,174.204,1808,11
2024-07-04,174.204,174.25,174.178,174.23,832,11
2024-07-04,174.229,174.258,174.209,174.215,411,10
2024-07-04,174.216,174.265,174.19,174.205,488,10
2024-07-04,174.203,174.239,174.185,174.234,567,12
2024-07-04,174.235,174.248,174.216,174.241,508,12
2024-07-04,174.238,174.261,174.232,174.234,355,14
2024-07-04,174.234,174.247,174.214,174.217,403,10
2024-07-04,174.213,174.222,174.178,174.204,488,12
2024-07-04,174.203,174.214,174.189,174.191,88,14
2024-07-04,174.192,174.202,174.189,174.192,45,12
2024-07-04,174.192,174.233,174.189,174.232,109,11
2024-07-04,174.232,174.318,174.229,174.318,306,10
2024-07-04,174.319,174.351,174.312,174.338,290,11
2024-07-04,174.339,174.343,174.334,174.343,278,15
2024-07-04,174.342,174.348,174.336,174.338,99,10
2024-07-04,174.337,174.345,174.295,174.295,319,12
2024-07-04,174.296,174.302,174.269,174.296,468,11
2024-07-04,174.296,174.298,174.274,174.275,237,15
2024-07-04,174.275,174.336,174.271,174.325,452,15
2024-07-04,174.325,174.378,174.323,174.368,420,14
2024-07-04,174.369,174.386,174.34,174.341,376,10
2024-07-04,174.341,174.36,174.336,174.346,820,13
2024-07-04,174.347,174.361,174.34,174.353,344,19
2024-07-05,174.341,174.341,174.258,174.315,197,86
2024-07-05,174.313,174.315,174.237,174.263,63,127
2024-07-05,174.261,174.316,174.239,174.287,325,108
2024-07-05,174.287,174.32,174.255,174.285,427,105
2024-07-05,174.285,174.325,174.243,174.294,651,52
2024-07-05,174.295,174.303,174.263,174.289,391,52
2024-07-05,174.288,174.361,174.286,174.34,149,15
2024-07-05,174.337,174.366,174.336,174.354,102,12
2024-07-05,174.35,174.364,174.333,174.349,304,17
2024-07-05,174.349,174.421,174.345,174.406,429,14
2024-07-05,174.405,174.449,174.394,174.445,416,11
2024-07-05,174.449,174.469,174.427,174.433,498,13
2024-07-05,174.434,174.467,174.329,174.361,1533,11
2024-07-05,174.362,174.411,174.262,174.296,1334,13
2024-07-05,174.297,174.309,174.097,174.215,2094,12
2024-07-05,174.216,174.224,173.973,174.194,3367,10
2024-07-05,174.193,174.261,174.029,174.108,2282,10
2024-07-05,174.103,174.245,174.027,174.232,1793,11
2024-07-05,174.231,174.236,174.128,174.143,1508,11
2024-07-05,174.143,174.181,174.091,174.149,1664,10
2024-07-05,174.152,174.194,174.092,174.152,1254,10
2024-07-05,174.15,174.174,174.074,174.097,1240,11
2024-07-05,174.097,174.14,174.068,174.104,1013,10
2024-07-05,174.105,174.136,174.092,174.126,808,12
2024-07-05,174.124,174.149,173.956,174.02,1766,12
2024-07-05,174.02,174.041,173.709,173.77,2743,10
2024-07-05,173.768,173.894,173.766,173.804,1802,11
2024-07-05,173.804,173.898,173.782,173.812,1154,10
2024-07-05,173.813,173.818,173.712,173.807,1314,10
2024-07-05,173.813,173.849,173.794,173.803,568,11
2024-07-05,173.802,173.841,173.773,173.821,654,11
2024-07-05,173.822,173.873,173.813,173.844,745,13
2024-07-05,173.844,173.96,173.841,173.927,881,11
2024-07-05,173.927,173.96,173.898,173.912,757,12
2024-07-05,173.912,173.954,173.89,173.909,757,11
2024-07-05,173.911,173.914,173.846,173.871,782,11
2024-07-05,173.872,173.878,173.76,173.798,1400,10
2024-07-05,173.797,173.911,173.792,173.843,1032,10
2024-07-05,173.843,174.012,173.839,173.986,1303,10
2024-07-05,173.987,174.014,173.934,173.94,1196,10
2024-07-05,173.94,174.068,173.826,174.067,2093,10
2024-07-05,174.068,174.085,173.956,174.055,2498,10
2024-07-05,174.052,174.124,173.989,174.116,1812,10
2024-07-05,174.118,174.157,174.077,174.096,1763,12
2024-07-05,174.094,174.094,173.994,174.003,1500,10
2024-07-05,174.007,174.083,173.991,174.052,1441,11
2024-07-05,174.052,174.065,173.905,174.064,1507,12
2024-07-05,174.067,174.08,173.998,174.044,1131,10
2024-07-05,174.04,174.084,173.965,173.971,1164,10
2024-07-05,173.972,173.99,173.912,173.986,1426,10
2024-07-05,173.988,174.046,173.97,173.976,1379,10
2024-07-05,173.971,174.001,173.932,173.975,1265,11
2024-07-05,173.974,173.989,173.909,173.978,1275,10
2024-07-05,173.977,174.043,173.972,173.991,1275,10
2024-07-05,173.991,174.027,173.967,173.982,1277,10
2024-07-05,173.982,174.088,173.971,174.062,1428,10
2024-07-05,174.062,174.078,173.989,174.074,1697,12
2024-07-05,174.074,174.091,174.026,174.087,1321,10
2024-07-05,174.086,174.105,174.051,174.065,1470,11
2024-07-05,174.067,174.077,173.958,173.99,1803,11
2024-07-05,173.989,174.068,173.982,174.057,1948,10
2024-07-05,174.056,174.085,173.82,173.824,2322,10
2024-07-05,173.824,174.375,173.68,174.217,7346,10
2024-07-05,174.216,174.347,174.137,174.296,5257,10
2024-07-05,174.297,174.322,174.171,174.237,4593,10
2024-07-05,174.237,174.311,174.168,174.24,4697,10
2024-07-05,174.24,174.306,174.223,174.279,3515,10
2024-07-05,174.279,174.499,174.256,174.471,4219,10
2024-07-05,174.47,174.48,174.316,174.346,4500,10
2024-07-05,174.346,174.381,174.263,174.355,3286,11
2024-07-05,174.355,174.365,174.181,174.185,3169,10
2024-07-05,174.182,174.285,174.159,174.223,3468,10
2024-07-05,174.223,174.261,174.102,174.109,3573,10
2024-07-05,174.109,174.151,173.984,173.992,2902,10
2024-07-05,173.99,174.065,173.949,174.016,2292,10
2024-07-05,174.016,174.066,173.982,174.035,1762,11
2024-07-05,174.035,174.166,174.004,174.163,1784,10
2024-07-05,174.162,174.168,174.109,174.14,1529,10
2024-07-05,174.14,174.176,174.114,174.168,997,10
2024-07-05,174.168,174.216,174.128,174.168,990,10
2024-07-05,174.168,174.215,174.149,174.193,1262,10
2024-07-05,174.196,174.209,174.175,174.206,858,12
2024-07-05,174.205,174.207,174.157,174.165,967,13
2024-07-05,174.164,174.178,174.15,174.164,930,10
2024-07-05,174.164,174.169,174.138,174.154,684,10
2024-07-05,174.154,174.164,174.105,174.107,722,10
2024-07-05,174.101,174.156,174.101,174.142,855,12
2024-07-05,174.141,174.18,174.139,174.168,717,10
2024-07-05,174.166,174.235,174.161,174.218,962,11
2024-07-05,174.213,174.249,174.2,174.23,775,12
2024-07-05,174.231,174.27,174.226,174.255,795,10
2024-07-05,174.254,174.292,174.238,174.292,986,10
2024-07-05,174.291,174.299,174.233,174.27,388,11
2024-07-05,174.27,174.301,174.266,174.291,253,10
2024-07-05,174.293,174.314,174.261,174.31,386,14
2024-07-05,174.31,174.315,174.179,174.179,579,20
2024-07-08,173.615,173.748,173.615,173.748,156,149
2024-07-08,173.75,173.832,173.738,173.774,154,52
2024-07-08,173.773,173.954,173.759,173.936,398,69
2024-07-08,173.935,173.946,173.85,173.851,393,68
2024-07-08,173.852,174.113,173.851,173.988,887,52
2024-07-08,173.987,174.04,173.964,173.997,525,52
2024-07-08,173.996,174.064,173.958,174.011,573,15
2024-07-08,174.011,174.045,174.005,174.02,591,10
2024-07-08,174.018,174.066,173.939,173.955,1134,12
2024-07-08,173.956,174.009,173.941,173.964,759,13
2024-07-08,173.962,174.007,173.96,173.992,580,10
2024-07-08,173.991,173.994,173.852,173.897,1540,13
2024-07-08,173.898,173.979,173.835,173.863,2081,11
2024-07-08,173.863,173.976,173.858,173.904,1784,10
2024-07-08,173.904,173.909,173.807,173.898,1485,10
2024-07-08,173.899,173.92,173.796,173.805,2363,12
2024-07-08,173.807,173.938,173.793,173.932,1848,13
2024-07-08,173.933,173.94,173.858,173.876,1440,12
2024-07-08,173.874,173.881,173.73,173.826,2060,10
2024-07-08,173.827,173.837,173.689,173.715,2464,10
2024-07-08,173.716,173.773,173.638,173.696,2205,11
2024-07-08,173.694,173.744,173.552,173.638,2302,10
2024-07-08,173.638,173.693,173.521,173.598,2087,12
2024-07-08,173.603,173.643,173.513,173.616,1828,10
2024-07-08,173.618,173.692,173.614,173.683,1146,10
2024-07-08,173.683,173.779,173.682,173.742,909,14
2024-07-08,173.742,173.916,173.742,173.887,980,12
2024-07-08,173.886,173.911,173.779,173.831,1831,10
2024-07-08,173.83,173.904,173.827,173.889,1144,11
2024-07-08,173.889,173.923,173.852,173.856,660,13
2024-07-08,173.856,173.857,173.766,173.784,724,12
2024-07-08,173.784,173.844,173.751,173.841,574,11
2024-07-08,173.841,173.883,173.827,173.841,882,10
2024-07-08,173.841,173.89,173.796,173.845,829,10
2024-07-08,173.846,173.893,173.828,173.855,1030,10
2024-07-08,173.855,173.913,173.793,173.912,1038,12
2024-07-08,173.912,173.93,173.676,173.776,2540,10
2024-07-08,173.776,173.87,173.747,173.862,2486,10
2024-07-08,173.861,174.098,173.858,174.094,1941,11
2024-07-08,174.095,174.166,174.029,174.05,2474,11
2024-07-08,174.052,174.227,174.008,174.191,3576,10
2024-07-08,174.191,174.241,174.139,174.233,3356,10
2024-07-08,174.234,174.37,174.231,174.326,3197,10
2024-07-08,174.327,174.439,174.276,174.361,3039,10
2024-07-08,174.363,174.467,174.336,174.435,2662,10
2024-07-08,174.434,174.452,174.364,174.39,2603,10
2024-07-08,174.391,174.566,174.39,174.549,1787,10
2024-07-08,174.553,174.632,174.515,174.596,3038,10
2024-07-08,174.599,174.599,174.499,174.531,2260,10
2024-07-08,174.531,174.565,174.496,174.56,2011,11
2024-07-08,174.561,174.625,174.524,174.57,1704,10
2024-07-08,174.572,174.602,174.508,174.532,2213,13
2024-07-08,174.531,174.542,174.381,174.411,1742,11
2024-07-08,174.411,174.46,174.377,174.386,1438,10
2024-07-08,174.387,174.394,174.245,174.322,1799,10
2024-07-08,174.322,174.34,174.255,174.285,1620,10
2024-07-08,174.286,174.29,174.198,174.25,1738,11
2024-07-08,174.25,174.295,174.248,174.264,1344,12
2024-07-08,174.264,174.44,174.253,174.433,1375,10
2024-07-08,174.432,174.437,174.328,174.428,1997,10
2024-07-08,174.43,174.496,174.31,174.406,2553,10
2024-07-08,174.408,174.416,174.246,174.333,2426,10
2024-07-08,174.333,174.368,174.249,174.305,2143,11
2024-07-08,174.306,174.328,174.213,174.248,2628,10
2024-07-08,174.249,174.263,174.108,174.16,2394,10
2024-07-08,174.161,174.308,174.149,174.283,2326,10
2024-07-08,174.28,174.342,174.217,174.248,3212,10
2024-07-08,174.249,174.298,174.156,174.171,2386,10
2024-07-08,174.17,174.184,174.073,174.076,1998,10
2024-07-08,174.074,174.108,173.978,174.017,1949,10
2024-07-08,174.017,174.094,173.969,174.042,1832,10
2024-07-08,174.043,174.077,173.918,174.02,3093,11
2024-07-08,174.02,174.086,173.997,174.057,2063,10
2024-07-08,174.057,174.108,174.033,174.094,1515,10
2024-07-08,174.094,174.161,174.067,174.099,1577,10
2024-07-08,174.099,174.219,174.098,174.195,1640,10
2024-07-08,174.195,174.204,174.092,174.096,1362,13
2024-07-08,174.096,174.173,174.07,174.159,752,10
2024-07-08,174.158,174.169,174.127,174.142,734,12
2024-07-08,174.142,174.155,174.105,174.108,448,12
2024-07-08,174.107,174.134,174.051,174.094,689,12
2024-07-08,174.093,174.095,174.065,174.093,699,11
2024-07-08,174.093,174.115,174.067,174.069,666,12
2024-07-08,174.069,174.107,174.04,174.092,689,13
2024-07-08,174.092,174.096,174.046,174.057,613,12
2024-07-08,174.057,174.094,174.055,174.082,454,14
2024-07-08,174.083,174.084,173.993,174.016,667,12
2024-07-08,174.017,174.094,173.993,174.066,1024,10
2024-07-08,174.064,174.067,173.989,174.014,792,13
2024-07-08,174.012,174.018,173.982,174.003,590,13
2024-07-08,174.003,174.036,173.999,174.011,532,13
2024-07-08,174.01,174.068,174.009,174.058,794,13
2024-07-08,174.058,174.078,174.025,174.075,396,17
2024-07-08,174.076,174.089,174.046,174.066,352,11
2024-07-08,174.064,174.075,174.052,174.071,189,13
2024-07-08,174.072,174.077,174.046,174.064,210,16
2024-07-09,174.025,174.026,173.967,174.023,47,79
2024-07-09,174.023,174.033,174.023,174.033,36,74
2024-07-09,174.034,174.059,174.028,174.031,196,57
2024-07-09,174.032,174.039,174.022,174.033,107,67
2024-07-09,174.033,174.073,174.03,174.073,156,52
2024-07-09,174.073,174.074,174.045,174.051,163,52
2024-07-09,174.051,174.071,174.048,174.055,276,17
2024-07-09,174.054,174.077,174.051,174.065,283,17
2024-07-09,174.068,174.087,174.041,174.059,444,14
2024-07-09,174.059,174.101,174.045,174.1,255,15
2024-07-09,174.1,174.119,174.089,174.116,336,16
2024-07-09,174.117,174.239,174.116,174.216,635,12
2024-07-09,174.22,174.225,174.138,174.208,1208,10
2024-07-09,174.208,174.217,174.13,174.199,1137,14
2024-07-09,174.199,174.217,174.13,174.159,1178,12
2024-07-09,174.159,174.226,174.143,174.193,1359,10
2024-07-09,174.193,174.237,174.169,174.229,789,10
2024-07-09,174.23,174.308,174.222,174.303,921,10
2024-07-09,174.303,174.307,174.249,174.249,830,12
2024-07-09,174.249,174.275,174.21,174.235,1054,10
2024-07-09,174.234,174.352,174.213,174.294,1242,10
2024-07-09,174.294,174.332,174.274,174.302,924,12
2024-07-09,174.302,174.337,174.262,174.278,781,10
2024-07-09,174.278,174.324,174.268,174.309,795,10
2024-07-09,174.309,174.322,174.237,174.258,798,11
2024-07-09,174.256,174.344,174.227,174.334,914,12
2024-07-09,174.335,174.399,174.327,174.398,624,10
2024-07-09,174.398,174.453,174.386,174.386,806,10
2024-07-09,174.386,174.403,174.326,174.351,1091,10
2024-07-09,174.35,174.406,174.339,174.383,738,11
2024-07-09,174.383,174.383,174.263,174.272,814,10
2024-07-09,174.273,174.325,174.26,174.32,774,12
2024-07-09,174.32,174.32,174.275,174.306,714,12
2024-07-09,174.308,174.334,174.275,174.29,703,11
2024-07-09,174.291,174.298,174.254,174.286,664,12
2024-07-09,174.286,174.291,174.232,174.238,952,13
2024-07-09,174.237,174.24,174.149,174.207,1628,12
2024-07-09,174.205,174.232,174.12,174.145,1264,12
2024-07-09,174.145,174.173,174.13,174.159,1065,11
2024-07-09,174.159,174.161,174.075,174.085,1088,10
2024-07-09,174.085,174.151,174.016,174.134,2125,12
2024-07-09,174.135,174.195,174.125,174.134,2010,11
2024-07-09,174.135,174.151,174.035,174.065,2097,12
2024-07-09,174.065,174.113,174.024,174.076,2475,13
2024-07-09,174.075,174.093,174.016,174.068,1496,10
2024-07-09,174.068,174.199,174.06,174.179,1427,11
2024-07-09,174.179,174.257,174.148,174.255,1584,10
2024-07-09,174.255,174.312,174.253,174.297,1698,12
2024-07-09,174.298,174.318,174.2,174.21,1320,10
2024-07-09,174.211,174.277,174.154,174.276,1279,11
2024-07-09,174.275,174.308,174.237,174.253,1251,10
2024-07-09,174.253,174.294,174.24,174.291,952,11
2024-07-09,174.293,174.299,174.236,174.25,1272,12
2024-07-09,174.248,174.298,174.237,174.249,829,12
2024-07-09,174.249,174.315,174.248,174.273,1166,12
2024-07-09,174.274,174.275,174.221,174.255,1131,11
2024-07-09,174.255,174.388,174.251,174.363,1876,12
2024-07-09,174.363,174.364,174.277,174.287,2153,11
2024-07-09,174.288,174.314,174.242,174.258,1518,10
2024-07-09,174.257,174.283,174.214,174.23,1546,12
2024-07-09,174.231,174.279,174.19,174.202,1495,14
2024-07-09,174.203,174.239,174.19,174.224,1158,11
2024-07-09,174.223,174.291,174.17,174.262,1990,10
2024-07-09,174.262,174.293,174.224,174.27,2213,11
2024-07-09,174.268,174.307,174.253,174.298,2079,10
2024-07-09,174.297,174.363,174.285,174.363,1866,11
2024-07-09,174.363,174.38,174.273,174.303,3001,10
2024-07-09,174.303,174.304,174.24,174.248,2319,10
2024-07-09,174.248,174.389,174.209,174.342,4577,10
2024-07-09,174.343,174.457,174.31,174.313,4099,10
2024-07-09,174.313,174.47,174.297,174.441,3476,10
2024-07-09,174.441,174.534,174.44,174.519,3751,11
2024-07-09,174.518,174.588,174.469,174.478,3574,10
2024-07-09,174.476,174.584,174.472,174.534,2421,10
2024-07-09,174.534,174.549,174.508,174.531,1910,10
2024-07-09,174.532,174.578,174.503,174.512,1425,10
2024-07-09,174.513,174.52,174.447,174.496,1908,11
2024-07-09,174.497,174.515,174.426,174.458,1243,12
2024-07-09,174.456,174.48,174.373,174.405,1002,10
2024-07-09,174.405,174.408,174.337,174.384,1013,10
2024-07-09,174.385,174.402,174.324,174.386,1310,11
2024-07-09,174.385,174.407,174.333,174.348,1007,11
2024-07-09,174.348,174.397,174.339,174.385,636,13
2024-07-09,174.385,174.387,174.357,174.371,736,11
2024-07-09,174.37,174.383,174.358,174.37,615,12
2024-07-09,174.37,174.388,174.343,174.347,565,11
2024-07-09,174.347,174.42,174.347,174.41,523,12
2024-07-09,174.41,174.445,174.407,174.432,688,10
2024-07-09,174.431,174.432,174.36,174.366,338,10
2024-07-09,174.366,174.42,174.36,174.407,709,10
2024-07-09,174.407,174.42,174.381,174.417,522,12
2024-07-09,174.419,174.44,174.407,174.423,703,12
2024-07-09,174.424,174.439,174.411,174.42,355,13
2024-07-09,174.419,174.456,174.411,174.439,252,10
2024-07-09,174.439,174.462,174.427,174.427,225,10
2024-07-09,174.427,174.432,174.409,174.424,306,13
2024-07-10,174.399,174.399,174.329,174.344,59,107
2024-07-10,174.345,174.38,174.345,174.378,90,85
2024-07-10,174.377,174.408,174.365,174.403,334,68
2024-07-10,174.404,174.406,174.394,174.403,160,64
2024-07-10,174.403,174.416,174.379,174.41,261,52
2024-07-10,174.41,174.42,174.388,174.414,126,52
2024-07-10,174.414,174.448,174.395,174.428,207,19
2024-07-10,174.441,174.478,174.441,174.462,307,18
2024-07-10,174.463,174.52,174.46,174.507,327,13
2024-07-10,174.506,174.514,174.49,174.498,412,15
2024-07-10,174.498,174.506,174.462,174.49,441,13
2024-07-10,174.485,174.493,174.459,174.464,461,12
2024-07-10,174.465,174.513,174.453,174.494,848,10
2024-07-10,174.494,174.545,174.485,174.536,822,11
2024-07-10,174.534,174.59,174.534,174.582,888,12
2024-07-10,174.583,174.647,174.568,174.573,1517,10
2024-07-10,174.576,174.679,174.562,174.658,1188,10
2024-07-10,174.659,174.683,174.63,174.667,872,10
2024-07-10,174.667,174.718,174.664,174.69,897,10
2024-07-10,174.689,174.701,174.66,174.691,649,10
2024-07-10,174.69,174.725,174.624,174.639,1559,10
2024-07-10,174.64,174.718,174.622,174.71,688,11
2024-07-10,174.711,174.732,174.683,174.714,842,12
2024-07-10,174.713,174.725,174.677,174.695,576,11
2024-07-10,174.696,174.697,174.64,174.643,615,13
2024-07-10,174.647,174.726,174.642,174.725,576,14
2024-07-10,174.728,174.75,174.651,174.662,609,12
2024-07-10,174.662,174.678,174.645,174.67,552,14
2024-07-10,174.67,174.702,174.653,174.697,472,11
2024-07-10,174.697,174.697,174.654,174.655,444,11
2024-07-10,174.655,174.681,174.64,174.663,410,13
2024-07-10,174.665,174.691,174.647,174.656,576,10
2024-07-10,174.656,174.73,174.655,174.719,756,12
2024-07-10,174.72,174.767,174.688,174.764,671,11
2024-07-10,174.764,174.764,174.726,174.734,659,10
2024-07-10,174.733,174.735,174.676,174.702,635,13
2024-07-10,174.705,174.705,174.611,174.611,1398,10
2024-07-10,174.612,174.665,174.611,174.624,1051,10
2024-07-10,174.624,174.669,174.62,174.644,1133,12
2024-07-10,174.646,174.728,174.619,174.634,1506,11
2024-07-10,174.634,174.71,174.614,174.637,1908,11
2024-07-10,174.636,174.723,174.615,174.615,2143,12
2024-07-10,174.614,174.714,174.604,174.7,1713,11
2024-07-10,174.7,174.73,174.613,174.673,2006,11
2024-07-10,174.673,174.712,174.596,174.705,1988,10
2024-07-10,174.705,174.73,174.641,174.687,1647,11
2024-07-10,174.69,174.695,174.631,174.658,1348,11
2024-07-10,174.658,174.689,174.632,174.677,1240,12
2024-07-10,174.678,174.794,174.674,174.735,1983,10
2024-07-10,174.734,174.89,174.733,174.836,1636,11
2024-07-10,174.834,174.902,174.8,174.812,1749,10
2024-07-10,174.812,174.824,174.77,174.813,1104,11
2024-07-10,174.814,174.823,174.725,174.768,2051,12
2024-07-10,174.768,174.826,174.757,174.821,1597,11
2024-07-10,174.821,174.867,174.766,174.777,1450,11
2024-07-10,174.776,174.832,174.761,174.815,1366,11
2024-07-10,174.819,174.824,174.742,174.751,1505,10
2024-07-10,174.753,174.791,174.734,174.77,1215,11
2024-07-10,174.768,174.851,174.749,174.842,1218,10
2024-07-10,174.842,174.864,174.769,174.813,1519,10
2024-07-10,174.813,174.834,174.75,174.831,1641,10
2024-07-10,174.832,174.838,174.765,174.794,2065,10
2024-07-10,174.791,174.814,174.766,174.786,1155,12
2024-07-10,174.787,174.808,174.753,174.799,1064,10
2024-07-10,174.801,174.818,174.754,174.784,1472,10
2024-07-10,174.784,174.845,174.763,174.835,1565,11
2024-07-10,174.836,174.872,174.798,174.845,2713,10
2024-07-10,174.847,174.906,174.828,174.891,1751,10
2024-07-10,174.891,174.955,174.864,174.893,1977,10
2024-07-10,174.893,174.962,174.846,174.918,2295,10
2024-07-10,174.918,174.953,174.893,174.924,2620,10
2024-07-10,174.926,174.984,174.915,174.969,2326,10
2024-07-10,174.97,174.997,174.91,174.981,1849,10
2024-07-10,174.98,175.097,174.977,175.087,1525,10
2024-07-10,175.088,175.137,175.034,175.043,1268,11
2024-07-10,175.043,175.059,175.008,175.038,991,10
2024-07-10,175.04,175.048,174.988,175.014,1217,12
2024-07-10,175.014,175.053,174.997,175.048,918,12
2024-07-10,175.055,175.057,175.025,175.047,633,12
2024-07-10,175.047,175.072,175.033,175.057,709,11
2024-07-10,175.056,175.073,175.028,175.049,1419,10
2024-07-10,175.048,175.056,175.02,175.034,834,10
2024-07-10,175.035,175.06,175.024,175.045,711,10
2024-07-10,175.044,175.077,175.028,175.039,763,10
2024-07-10,175.039,175.087,175.036,175.043,812,13
2024-07-10,175.044,175.046,175.008,175.029,687,10
2024-07-10,175.029,175.068,175.029,175.066,382,13
2024-07-10,175.067,175.119,175.063,175.117,867,11
2024-07-10,175.117,175.129,175.098,175.109,545,11
2024-07-10,175.109,175.126,175.086,175.116,530,12
2024-07-10,175.117,175.133,175.098,175.115,767,11
2024-07-10,175.114,175.156,175.109,175.137,1183,10
2024-07-10,175.132,175.144,175.115,175.123,423,12
2024-07-10,175.123,175.14,175.104,175.12,341,12
2024-07-10,175.12,175.129,175.099,175.103,222,10
2024-07-10,175.102,175.143,175.078,175.12,389,10
2024-07-11,175.068,175.068,174.872,174.96,15,106
2024-07-11,174.965,175.002,174.965,174.998,67,87
2024-07-11,174.998,174.998,174.976,174.985,97,65
2024-07-11,174.984,174.985,174.941,174.966,69,64
2024-07-11,174.965,175.073,174.965,175.038,296,52
2024-07-11,175.038,175.072,175.038,175.052,185,52
2024-07-11,175.052,175.062,175.034,175.038,304,18
2024-07-11,175.04,175.054,175.033,175.051,254,20
2024-07-11,175.051,175.104,175.034,175.08,438,12
2024-07-11,175.081,175.099,175.068,175.091,437,13
2024-07-11,175.091,175.095,175.062,175.092,422,10
2024-07-11,175.088,175.094,175.054,175.061,472,12
2024-07-11,175.06,175.06,175.005,175.031,1118,11
2024-07-11,175.031,175.076,175.021,175.027,876,12
2024-07-11,175.026,175.041,174.977,174.995,839,11
2024-07-11,174.997,175.11,174.984,175.064,1534,13
2024-07-11,175.064,175.131,175.061,175.121,938,11
2024-07-11,175.119,175.147,175.089,175.114,960,12
2024-07-11,175.114,175.149,175.113,175.144,774,11
2024-07-11,175.142,175.181,175.127,175.149,918,12
2024-07-11,175.152,175.166,175.108,175.163,815,11
2024-07-11,175.162,175.195,175.158,175.167,640,13
2024-07-11,175.168,175.192,175.135,175.169,501,13
2024-07-11,175.169,175.206,175.129,175.192,1102,11
2024-07-11,175.191,175.222,175.157,175.211,806,10
2024-07-11,175.211,175.221,175.177,175.202,917,12
2024-07-11,175.202,175.234,175.186,175.233,587,10
2024-07-11,175.233,175.243,175.183,175.188,464,10
2024-07-11,175.188,175.201,175.176,175.198,242,13
2024-07-11,175.199,175.22,175.187,175.197,373,13
2024-07-11,175.197,175.207,175.178,175.193,399,12
2024-07-11,175.192,175.226,175.184,175.217,547,10
2024-07-11,175.217,175.249,175.208,175.234,530,11
2024-07-11,175.234,175.239,175.217,175.23,402,13
2024-07-11,175.232,175.251,175.213,175.219,501,10
2024-07-11,175.222,175.24,175.171,175.177,622,11
2024-07-11,175.179,175.308,175.179,175.267,1395,10
2024-07-11,175.268,175.303,175.228,175.229,1116,12
2024-07-11,175.231,175.262,175.194,175.21,1491,10
2024-07-11,175.21,175.252,175.169,175.226,1318,12
2024-07-11,175.226,175.28,175.204,175.211,1853,10
2024-07-11,175.211,175.22,175.134,175.141,1635,10
2024-07-11,175.14,175.218,175.105,175.131,1795,10
2024-07-11,175.131,175.235,175.129,175.209,1359,10
2024-07-11,175.209,175.217,175.133,175.16,1890,10
2024-07-11,175.16,175.186,175.136,175.182,1367,11
2024-07-11,175.182,175.244,175.159,175.211,1238,10
2024-07-11,175.211,175.243,175.175,175.224,1857,11
2024-07-11,175.223,175.3,175.22,175.267,1842,10
2024-07-11,175.268,175.294,175.148,175.176,2179,10
2024-07-11,175.175,175.211,175.141,175.185,1206,10
2024-07-11,175.186,175.255,175.18,175.234,1007,11
2024-07-11,175.235,175.315,175.211,175.315,1017,10
2024-07-11,175.313,175.326,175.283,175.285,681,10
2024-07-11,175.285,175.326,175.249,175.249,1589,10
2024-07-11,175.249,175.296,175.226,175.268,1280,12
2024-07-11,175.265,175.332,175.264,175.332,975,11
2024-07-11,175.332,175.344,175.304,175.317,898,10
2024-07-11,175.318,175.335,175.301,175.325,1124,12
2024-07-11,175.324,175.411,175.305,175.351,1439,10
2024-07-11,175.349,175.421,175.31,175.409,2627,10
2024-07-11,175.409,175.423,175.224,175.236,2529,10
2024-07-11,175.236,175.258,172.702,172.995,8255,10
2024-07-11,173.014,173.872,172.543,172.721,10245,10
2024-07-11,172.721,172.73,171.555,172.443,9129,10
2024-07-11,172.449,172.703,172.247,172.553,6753,10
2024-07-11,172.553,172.965,171.916,172.535,6975,10
2024-07-11,172.534,172.763,172.198,172.671,5324,10
